pm25,pm10,no2,so2,co,ozone,temp,humidity,wind_speed,wind_dir,date,no2_trop,co_trop
253.04166666666663,529.4251207729468,76.87291666666667,18.916666666666668,2.0460416666666665,21.9,26.54583333333333,63.5,0.3041666666666666,170.26041666666666,2025-10-22,,
185.16666666666663,494.35294117647055,84.39375,22.315625,2.1134375,23.29895833333333,25.11145833333333,55.79166666666666,0.3270833333333333,184.07291666666663,2025-10-23,,0.0519700695848105
189.16666666666663,469.015479876161,88.21770833333333,22.03125,2.595520833333333,20.95208333333333,23.735416666666666,61.22916666666666,0.4166666666666667,191.60416666666663,2025-10-24,,0.0480290874838811
237.81770833333331,560.6839464882943,99.83958333333334,25.649479166666666,3.298645833333333,21.67864583333333,24.183333333333334,61.47916666666666,0.38125,224.34375,2025-10-25,,
219.95833333333331,509.0,80.13125000000001,34.16770833333333,3.664739583333333,23.20833333333333,24.182291666666668,60.85416666666666,0.3427083333333333,148.9375,2025-10-26,,0.0515986052237928
198.5,434.3333333333333,64.62708333333333,33.947916666666664,2.630729166666667,21.103125,23.709375,61.60416666666666,0.5052083333333334,122.0,2025-10-27,,
142.875,264.25,60.15833333333333,25.863541666666663,2.0085416666666664,22.838541666666668,23.339583333333334,61.520833333333336,0.39375,152.95833333333334,2025-10-28,,
204.96354166666663,367.8072916666667,66.82187499999999,29.532291666666666,2.7218750000000003,24.425,23.56145833333333,66.57291666666667,0.3062499999999999,177.40625,2025-10-29,,
233.0,395.9166666666667,72.59479166666667,39.165625,2.4267708333333333,19.972916666666663,23.667708333333334,70.80208333333333,0.3645833333333333,239.64583333333331,2025-10-30,,
113.6875,225.04166666666663,71.846875,39.844791666666666,2.935885416666667,20.00208333333333,24.71770833333333,73.22916666666667,0.3208333333333333,187.97916666666663,2025-10-31,,
212.02083333333331,381.9947916666667,87.30624999999999,42.60052083333333,3.6321875,23.59947916666667,24.086979166666666,66.54166666666667,0.3541666666666667,181.94791666666663,2025-11-01,,0.0574576359684747
216.58333333333331,390.4166666666667,90.81875,18.040625,3.872135416666667,25.063541666666666,24.040625,57.13541666666666,0.3239583333333333,194.53125,2025-11-02,,0.0514830287753774
227.125,444.0416666666667,96.44375,13.826041666666669,3.01984375,25.31041666666667,23.472916666666663,56.84375,0.7885416666666667,185.125,2025-11-03,,0.0505100645377852
170.5,388.0833333333333,80.70520833333333,30.815625,3.7327552083333337,20.238541666666663,24.089583333333334,60.395833333333336,0.6572916666666667,181.8125,2025-11-04,0.0001246255393414,
116.5,233.5,59.677083333333336,30.58333333333333,2.650208333333333,21.18645833333333,24.509375,60.51041666666666,0.5114583333333333,166.52083333333334,2025-11-05,0.0001284745144857,0.0408856382736411
165.125,299.5833333333333,81.65416666666667,29.22395833333333,2.864583333333333,34.682291666666664,22.445833333333336,47.40625,0.4833333333333333,148.20833333333334,2025-11-06,0.0001360189986734,0.0371532586514485
238.83333333333331,408.0833333333333,102.96666666666664,36.22916666666666,3.2521875,41.49791666666667,22.25,47.520833333333336,0.4364583333333333,130.48958333333334,2025-11-07,0.0001013878093468,
303.2916666666667,466.0797101449276,127.90416666666664,39.665625,3.681770833333333,44.415990259740255,21.835416666666664,47.66666666666666,1.4,161.20833333333334,2025-11-08,8.506696189829779e-05,0.0456157922744734
250.04166666666663,410.375,138.578125,43.76145833333334,3.5796875,38.32708333333333,22.08333333333333,49.020833333333336,1.4114583333333333,134.48958333333334,2025-11-09,8.113087227079551e-05,0.0417106939619549
304.2083333333333,486.75,151.08333333333334,47.58958333333334,4.272916666666666,34.169270833333336,21.43541666666667,53.1875,0.9,130.09375,2025-11-10,0.0001216247262356,0.0467680364189102
350.625,560.375,158.8375,48.42291666666667,3.561145833333333,18.066666666666663,18.669791666666665,54.54166666666666,0.6989583333333332,93.64583333333331,2025-11-11,0.0001314423888039,0.0489969576246095
346.1197916666667,538.8125,138.96822916666667,51.4015625,3.54734375,13.35315476190476,18.58489583333333,53.739583333333336,0.6359374999999999,144.48958333333334,2025-11-12,0.0001057650722716,0.0469938775471857
324.6038647342995,548.5030193236715,133.23385416666667,47.27552083333333,3.0058333333333334,12.358773291925468,18.05625,57.333333333333336,0.4708333333333332,182.671875,2025-11-13,9.879789909693197e-05,0.0488659478328347
267.76666666666665,474.7651515151516,109.52897727272726,38.64772727272727,3.419458333333333,6.29030303030303,17.791515151515153,57.425,0.4395833333333332,165.92954545454543,2025-11-14,0.0001475037715863,0.0540473014116267
268.640625,471.0416666666667,116.8875,38.16041666666667,3.4079166666666665,6.594791666666667,18.025,55.9375,0.7614583333333332,207.15625,2025-11-15,0.0001129187221522,0.0506309293778255
275.78125,458.0833333333333,112.60729166666664,45.15416666666667,3.146875,5.943229166666666,18.011458333333334,54.958333333333336,0.3135416666666666,182.16666666666663,2025-11-16,0.0001126010454916,0.0388365983962998
254.83333333333331,454.2083333333333,110.61145833333336,48.00625,3.2646875000000004,6.76875,17.835416666666667,57.19791666666666,0.7552083333333334,237.08333333333331,2025-11-17,0.0001276229055929,0.0447659022907759
277.2083333333333,491.5416666666667,128.00104166666668,42.833333333333336,4.5021875,5.922916666666667,17.858333333333334,66.15625,0.8302083333333333,268.0729166666667,2025-11-18,0.0001388688269495,0.0515619914744043
317.375,545.9791666666666,138.04166666666666,45.04583333333333,4.221979166666666,6.441145833333334,18.326041666666665,65.96875,0.3489583333333333,222.65625,2025-11-19,0.0002163939135557,0.0566021590814686
281.8958333333333,504.25,137.36666666666667,46.84166666666667,4.113020833333334,9.6421875,18.360416666666666,67.4375,0.3072916666666667,146.9375,2025-11-20,0.000208026534893,0.0602512442609962
302.5833333333333,519.2916666666666,109.13020833333331,51.09166666666667,4.717708333333333,17.744791666666668,18.527083333333334,69.55208333333333,0.3041666666666666,187.07291666666663,2025-11-21,0.000161909523077,0.0531325991807498
295.6666666666667,506.7916666666667,129.00312499999998,52.975,4.211145833333333,17.838541666666668,18.294791666666665,68.46875,0.3,148.75,2025-11-22,0.0001409210453975,0.0505290239579377
351.0416666666667,554.5120772946859,148.47916666666666,53.78541666666666,4.5359375,17.427083333333332,17.888541666666665,66.32291666666667,0.5031249999999999,196.33333333333331,2025-11-23,0.000288769010607,0.0545580866928403
277.5833333333333,476.3333333333333,126.01666666666668,33.102604166666666,3.9104166666666655,17.966666666666665,17.621651785714285,66.42912946428571,0.7310825892857142,146.3703497023809,2025-11-24,0.0001994154868158,0.0482975852070805
236.95833333333331,421.8958333333333,117.88445652173912,46.24791666666667,3.318171875,15.215178571428572,,,,,2025-11-25,9.45177368487053e-05,0.0450705755655607
214.91145833333331,388.65625,103.77395833333333,44.98489583333333,4.52625,14.518923611111113,17.606770833333332,60.75,1.2630208333333333,136.69270833333334,2025-11-26,0.0001499552526241,0.0436831878585468
307.66183574879227,512.9401709401709,102.771875,58.44590301003344,1.7307291666666669,18.19270833333333,17.164583333333333,62.020833333333336,1.646875,217.88541666666663,2025-11-27,0.0002859979463454,0.0409218276650252
260.65625,421.0965909090909,102.35052083333332,59.39739583333333,3.1802272727272727,18.071354166666666,17.367708333333333,63.567708333333336,1.2875,196.36458333333331,2025-11-28,0.0001488122345869,0.0450884887968851
142.25,274.75,93.70833333333331,69.03628747795415,2.2105729166666666,18.17395833333333,18.0125,53.625,0.41875,119.1875,2025-11-29,8.059858131142519e-05,
147.29166666666666,286.0,104.31458333333336,,2.81125,18.586979166666666,17.022916666666667,52.41666666666666,1.0510416666666669,98.78125,2025-11-30,,
215.69791666666663,394.28125,106.20989583333332,103.9463768115942,3.68390625,18.54375,16.493229166666666,56.114583333333336,2.0390625,135.85416666666666,2025-12-01,0.0002363352272497,0.0416551218556041
272.9166666666667,468.4583333333333,112.73854166666666,,3.1754166666666666,15.067534722222222,17.334374999999998,55.59375,1.7291666666666667,216.5625,2025-12-02,0.0002220713139323,0.0547434128820875
191.41666666666663,330.0625,87.53645833333333,44.40104166666666,2.974479166666667,13.26345029239766,16.323958333333334,56.083333333333336,1.2010416666666666,253.5625,2025-12-03,0.0001163069215792,0.0402604117989525
171.45833333333334,304.4166666666667,86.14791666666667,30.855208333333334,2.9840625000000003,14.270183000604964,16.105208333333334,55.35416666666666,0.39375,234.53125,2025-12-04,0.0002065722902415,
207.79166666666663,351.1666666666667,106.29270833333334,35.376041666666666,3.448229166666667,15.97278409090909,16.005208333333332,59.3125,0.3,204.70833333333331,2025-12-05,0.0001905843573919,0.0426060422212442
